code,country,year,med_tech_availability_p_mil_ppl
ISL,Iceland,2008,12.62
ISL,Iceland,2008,9.46
ISL,Iceland,2008,31.55
ISL,Iceland,2008,15.77
ISL,Iceland,2008,0.0
ISL,Iceland,2009,3.0
ISL,Iceland,2009,3.0
ISL,Iceland,2009,0.0
ISL,Iceland,2009,0.0
ISL,Iceland,2009,7.0
ISL,Iceland,2009,1.0
ISL,Iceland,2009,3.0
ISL,Iceland,2009,4.0
ISL,Iceland,2009,11.0
ISL,Iceland,2009,0.0
ISL,Iceland,2009,0.0
ISL,Iceland,2009,5.0
ISL,Iceland,2009,4.0
ISL,Iceland,2009,8.0
ISL,Iceland,2009,4.0
ISL,Iceland,2009,0.0
ISL,Iceland,2009,4.0
ISL,Iceland,2009,5.0
ISL,Iceland,2009,9.4
ISL,Iceland,2009,0.0
ISL,Iceland,2009,25.08
ISL,Iceland,2009,0.0
ISL,Iceland,2009,15.67
ISL,Iceland,2009,9.4
ISL,Iceland,2009,12.54
ISL,Iceland,2009,12.54
ISL,Iceland,2009,21.94
ISL,Iceland,2009,12.54
ISL,Iceland,2009,3.13
ISL,Iceland,2009,0.0
ISL,Iceland,2009,0.0
ISL,Iceland,2009,12.54
ISL,Iceland,2009,9.4
ISL,Iceland,2009,34.48
ISL,Iceland,2009,15.67
ISL,Iceland,2009,0.0
ISL,Iceland,2010,3.0
ISL,Iceland,2010,3.0
ISL,Iceland,2010,0.0
ISL,Iceland,2010,7.0
ISL,Iceland,2010,0.0
ISL,Iceland,2010,1.0
ISL,Iceland,2010,3.0
ISL,Iceland,2010,4.0
ISL,Iceland,2010,12.0
ISL,Iceland,2010,0.0
ISL,Iceland,2010,0.0
ISL,Iceland,2010,5.0
ISL,Iceland,2010,4.0
ISL,Iceland,2010,9.0
ISL,Iceland,2010,4.0
ISL,Iceland,2010,0.0
ISL,Iceland,2010,4.0
ISL,Iceland,2010,5.0
ISL,Iceland,2010,9.43
ISL,Iceland,2010,0.0
ISL,Iceland,2010,28.3
ISL,Iceland,2010,0.0
ISL,Iceland,2010,15.72
ISL,Iceland,2010,9.43
ISL,Iceland,2010,12.58
ISL,Iceland,2010,12.58
ISL,Iceland,2010,22.01
ISL,Iceland,2010,12.58
ISL,Iceland,2010,3.14
ISL,Iceland,2010,0.0
ISL,Iceland,2010,0.0
ISL,Iceland,2010,12.58
ISL,Iceland,2010,9.43
ISL,Iceland,2010,37.74
ISL,Iceland,2010,15.72
ISL,Iceland,2010,0.0
ISL,Iceland,2011,5.0
ISL,Iceland,2011,4.0
ISL,Iceland,2011,1.0
ISL,Iceland,2011,0.0
ISL,Iceland,2011,7.0
ISL,Iceland,2011,0.0
ISL,Iceland,2011,1.0
ISL,Iceland,2011,4.0
ISL,Iceland,2011,4.0
ISL,Iceland,2011,13.0
ISL,Iceland,2011,0.0
ISL,Iceland,2011,0.0
ISL,Iceland,2011,4.0
ISL,Iceland,2011,9.0
ISL,Iceland,2011,3.0
ISL,Iceland,2011,0.0
ISL,Iceland,2011,2.0
ISL,Iceland,2011,5.0
ISL,Iceland,2011,12.54
ISL,Iceland,2011,0.0
ISL,Iceland,2011,28.21
ISL,Iceland,2011,0.0
ISL,Iceland,2011,15.67
ISL,Iceland,2011,12.54
ISL,Iceland,2011,12.54
ISL,Iceland,2011,12.54
ISL,Iceland,2011,21.94
ISL,Iceland,2011,9.4
ISL,Iceland,2011,3.13
ISL,Iceland,2011,0.0
ISL,Iceland,2011,0.0
ISL,Iceland,2011,6.27
ISL,Iceland,2011,3.13
ISL,Iceland,2011,40.75
ISL,Iceland,2011,15.67
ISL,Iceland,2011,0.0
ISL,Iceland,2012,5.0
ISL,Iceland,2012,4.0
ISL,Iceland,2012,1.0
ISL,Iceland,2012,0.0
ISL,Iceland,2012,7.0
ISL,Iceland,2012,0.0
ISL,Iceland,2012,1.0
ISL,Iceland,2012,4.0
ISL,Iceland,2012,4.0
ISL,Iceland,2012,13.0
ISL,Iceland,2012,0.0
ISL,Iceland,2012,0.0
ISL,Iceland,2012,4.0
ISL,Iceland,2012,9.0
ISL,Iceland,2012,3.0
ISL,Iceland,2012,0.0
ISL,Iceland,2012,2.0
ISL,Iceland,2012,5.0
ISL,Iceland,2012,12.46
ISL,Iceland,2012,0.0
ISL,Iceland,2012,28.04
ISL,Iceland,2012,0.0
ISL,Iceland,2012,15.58
ISL,Iceland,2012,12.46
ISL,Iceland,2012,12.46
ISL,Iceland,2012,12.46
ISL,Iceland,2012,21.81
ISL,Iceland,2012,9.35
ISL,Iceland,2012,3.12
ISL,Iceland,2012,0.0
ISL,Iceland,2012,0.0
ISL,Iceland,2012,3.12
ISL,Iceland,2012,40.5
ISL,Iceland,2012,6.23
ISL,Iceland,2012,15.58
ISL,Iceland,2012,0.0
ISL,Iceland,2013,5.0
ISL,Iceland,2013,4.0
ISL,Iceland,2013,1.0
ISL,Iceland,2013,0.0
ISL,Iceland,2013,7.0
ISL,Iceland,2013,0.0
ISL,Iceland,2013,1.0
ISL,Iceland,2013,4.0
ISL,Iceland,2013,3.0
ISL,Iceland,2013,13.0
ISL,Iceland,2013,0.0
ISL,Iceland,2013,0.0
ISL,Iceland,2013,3.0
ISL,Iceland,2013,9.0
ISL,Iceland,2013,3.0
ISL,Iceland,2013,0.0
ISL,Iceland,2013,2.0
ISL,Iceland,2013,5.0
ISL,Iceland,2013,9.26
ISL,Iceland,2013,12.35
ISL,Iceland,2013,0.0
ISL,Iceland,2013,27.78
ISL,Iceland,2013,0.0
ISL,Iceland,2013,15.43
ISL,Iceland,2013,12.35
ISL,Iceland,2013,9.26
ISL,Iceland,2013,21.6
ISL,Iceland,2013,9.26
ISL,Iceland,2013,3.09
ISL,Iceland,2013,0.0
ISL,Iceland,2013,0.0
ISL,Iceland,2013,3.09
ISL,Iceland,2013,40.12
ISL,Iceland,2013,6.17
ISL,Iceland,2013,15.43
ISL,Iceland,2013,0.0
ISL,Iceland,2014,5.0
ISL,Iceland,2014,4.0
ISL,Iceland,2014,1.0
ISL,Iceland,2014,0.0
ISL,Iceland,2014,7.0
ISL,Iceland,2014,0.0
ISL,Iceland,2014,1.0
ISL,Iceland,2014,4.0
ISL,Iceland,2014,3.0
ISL,Iceland,2014,13.0
ISL,Iceland,2014,0.0
ISL,Iceland,2014,0.0
ISL,Iceland,2014,3.0
ISL,Iceland,2014,9.0
ISL,Iceland,2014,3.0
ISL,Iceland,2014,0.0
ISL,Iceland,2014,2.0
ISL,Iceland,2014,5.0
ISL,Iceland,2014,9.17
ISL,Iceland,2014,12.23
ISL,Iceland,2014,0.0
ISL,Iceland,2014,27.52
ISL,Iceland,2014,0.0
ISL,Iceland,2014,15.29
ISL,Iceland,2014,12.23
ISL,Iceland,2014,9.17
ISL,Iceland,2014,21.41
ISL,Iceland,2014,9.17
ISL,Iceland,2014,3.06
ISL,Iceland,2014,0.0
ISL,Iceland,2014,0.0
ISL,Iceland,2014,3.06
ISL,Iceland,2014,39.76
ISL,Iceland,2014,6.12
ISL,Iceland,2014,15.29
ISL,Iceland,2014,0.0
ISL,Iceland,2015,5.0
ISL,Iceland,2015,4.0
ISL,Iceland,2015,2.0
ISL,Iceland,2015,0.0
ISL,Iceland,2015,7.0
ISL,Iceland,2015,0.0
ISL,Iceland,2015,1.0
ISL,Iceland,2015,4.0
ISL,Iceland,2015,3.0
ISL,Iceland,2015,13.0
ISL,Iceland,2015,0.0
ISL,Iceland,2015,0.0
ISL,Iceland,2015,3.0
ISL,Iceland,2015,9.0
ISL,Iceland,2015,3.0
ISL,Iceland,2015,0.0
ISL,Iceland,2015,3.0
ISL,Iceland,2015,5.0
ISL,Iceland,2015,9.06
ISL,Iceland,2015,12.08
ISL,Iceland,2015,0.0
ISL,Iceland,2015,27.19
ISL,Iceland,2015,0.0
ISL,Iceland,2015,15.11
ISL,Iceland,2015,12.08
ISL,Iceland,2015,9.06
ISL,Iceland,2015,21.15
ISL,Iceland,2015,9.06
ISL,Iceland,2015,3.02
ISL,Iceland,2015,0.0
ISL,Iceland,2015,0.0
ISL,Iceland,2015,6.04
ISL,Iceland,2015,39.27
ISL,Iceland,2015,9.06
ISL,Iceland,2015,15.11
ISL,Iceland,2015,0.0
ISL,Iceland,2016,6.0
ISL,Iceland,2016,4.0
ISL,Iceland,2016,2.0
ISL,Iceland,2016,0.0
ISL,Iceland,2016,7.0
ISL,Iceland,2016,0.0
ISL,Iceland,2016,1.0
ISL,Iceland,2016,3.0
ISL,Iceland,2016,3.0
ISL,Iceland,2016,13.0
ISL,Iceland,2016,0.0
ISL,Iceland,2016,0.0
ISL,Iceland,2016,3.0
ISL,Iceland,2016,10.0
ISL,Iceland,2016,3.0
ISL,Iceland,2016,0.0
ISL,Iceland,2016,3.0
ISL,Iceland,2016,6.0
ISL,Iceland,2016,8.96
ISL,Iceland,2016,11.94
ISL,Iceland,2016,0.0
ISL,Iceland,2016,29.85
ISL,Iceland,2016,0.0
ISL,Iceland,2016,17.91
ISL,Iceland,2016,8.96
ISL,Iceland,2016,8.96
ISL,Iceland,2016,20.9
ISL,Iceland,2016,8.96
ISL,Iceland,2016,2.99
ISL,Iceland,2016,0.0
ISL,Iceland,2016,0.0
ISL,Iceland,2016,5.97
ISL,Iceland,2016,38.81
ISL,Iceland,2016,8.96
ISL,Iceland,2016,17.91
ISL,Iceland,2016,0.0
ISL,Iceland,2017,4.0
ISL,Iceland,2017,2.0
ISL,Iceland,2017,0.0
ISL,Iceland,2017,7.0
ISL,Iceland,2017,0.0
ISL,Iceland,2017,1.0
ISL,Iceland,2017,4.0
ISL,Iceland,2017,3.0
ISL,Iceland,2017,15.0
ISL,Iceland,2017,0.0
ISL,Iceland,2017,0.0
ISL,Iceland,2017,3.0
ISL,Iceland,2017,11.0
ISL,Iceland,2017,3.0
ISL,Iceland,2017,0.0
ISL,Iceland,2017,3.0
ISL,Iceland,2017,6.0
ISL,Iceland,2017,6.0
ISL,Iceland,2017,8.75
ISL,Iceland,2017,0.0
ISL,Iceland,2017,32.07
ISL,Iceland,2017,0.0
ISL,Iceland,2017,11.66
ISL,Iceland,2017,17.49
ISL,Iceland,2017,11.66
ISL,Iceland,2017,20.41
ISL,Iceland,2017,8.75
ISL,Iceland,2017,2.92
ISL,Iceland,2017,0.0
ISL,Iceland,2017,0.0
ISL,Iceland,2017,8.75
ISL,Iceland,2017,5.83
ISL,Iceland,2017,43.73
ISL,Iceland,2017,8.75
ISL,Iceland,2017,17.49
ISL,Iceland,2017,0.0
ISL,Iceland,2018,4.0
ISL,Iceland,2018,2.0
ISL,Iceland,2018,1.0
ISL,Iceland,2018,7.0
ISL,Iceland,2018,1.0
ISL,Iceland,2018,6.0
ISL,Iceland,2018,1.0
ISL,Iceland,2018,5.0
ISL,Iceland,2018,3.0
ISL,Iceland,2018,17.0
ISL,Iceland,2018,0.0
ISL,Iceland,2018,0.0
ISL,Iceland,2018,3.0
ISL,Iceland,2018,12.0
ISL,Iceland,2018,3.0
ISL,Iceland,2018,0.0
ISL,Iceland,2018,3.0
ISL,Iceland,2018,6.0
ISL,Iceland,2018,8.5
ISL,Iceland,2018,0.0
ISL,Iceland,2018,33.99
ISL,Iceland,2018,2.83
ISL,Iceland,2018,11.33
ISL,Iceland,2018,17.0
ISL,Iceland,2018,14.16
ISL,Iceland,2018,19.83
ISL,Iceland,2018,8.5
ISL,Iceland,2018,2.83
ISL,Iceland,2018,0.0
ISL,Iceland,2018,2.83
ISL,Iceland,2018,8.5
ISL,Iceland,2018,5.67
ISL,Iceland,2018,48.16
ISL,Iceland,2018,8.5
ISL,Iceland,2018,17.0
ISL,Iceland,2018,0.0
ISL,Iceland,2019,4.0
ISL,Iceland,2019,2.0
ISL,Iceland,2019,1.0
ISL,Iceland,2019,7.0
ISL,Iceland,2019,1.0
ISL,Iceland,2019,6.0
ISL,Iceland,2019,1.0
ISL,Iceland,2019,5.0
ISL,Iceland,2019,3.0
ISL,Iceland,2019,17.0
ISL,Iceland,2019,0.0
ISL,Iceland,2019,0.0
ISL,Iceland,2019,3.0
ISL,Iceland,2019,12.0
ISL,Iceland,2019,3.0
ISL,Iceland,2019,0.0
ISL,Iceland,2019,3.0
ISL,Iceland,2019,6.0
ISL,Iceland,2019,8.31
ISL,Iceland,2019,0.0
ISL,Iceland,2019,33.24
ISL,Iceland,2019,2.77
ISL,Iceland,2019,11.08
ISL,Iceland,2019,16.62
ISL,Iceland,2019,13.85
ISL,Iceland,2019,19.39
ISL,Iceland,2019,8.31
ISL,Iceland,2019,2.77
ISL,Iceland,2019,0.0
ISL,Iceland,2019,2.77
ISL,Iceland,2019,8.31
ISL,Iceland,2019,5.54
ISL,Iceland,2019,47.09
ISL,Iceland,2019,8.31
ISL,Iceland,2019,16.62
ISL,Iceland,2019,0.0
ISR,Israel,2000,0.0
ISR,Israel,2000,58.0
ISR,Israel,2000,68.0
ISR,Israel,2000,10.0
ISR,Israel,2000,1.0
ISR,Israel,2000,1.0
ISR,Israel,2000,8.0
ISR,Israel,2000,24.0
ISR,Israel,2000,6.0
ISR,Israel,2000,31.0
ISR,Israel,2000,1.0
ISR,Israel,2000,39.0
ISR,Israel,2000,3.0
ISR,Israel,2000,25.0
ISR,Israel,2000,9.0
ISR,Israel,2000,9.22
ISR,Israel,2000,1.43
ISR,Israel,2000,3.98
ISR,Israel,2000,1.59
ISR,Israel,2000,10.81
ISR,Israel,2000,0.0
ISR,Israel,2000,0.16
ISR,Israel,2000,0.48
ISR,Israel,2000,0.95
ISR,Israel,2000,6.2
ISR,Israel,2000,4.93
ISR,Israel,2000,3.82
ISR,Israel,2000,1.27
ISR,Israel,2000,0.16
ISR,Israel,2000,0.16
ISR,Israel,2001,0.0
ISR,Israel,2001,59.0
ISR,Israel,2001,69.0
ISR,Israel,2001,10.0
ISR,Israel,2001,1.0
ISR,Israel,2001,1.0
ISR,Israel,2001,9.0
ISR,Israel,2001,25.0
ISR,Israel,2001,9.0
ISR,Israel,2001,34.0
ISR,Israel,2001,1.0
ISR,Israel,2001,43.0
ISR,Israel,2001,3.0
ISR,Israel,2001,26.0
ISR,Israel,2001,12.0
ISR,Israel,2001,9.16
ISR,Israel,2001,1.86
ISR,Israel,2001,4.04
ISR,Israel,2001,1.55
ISR,Israel,2001,10.72
ISR,Israel,2001,0.0
ISR,Israel,2001,0.16
ISR,Israel,2001,0.47
ISR,Israel,2001,1.4
ISR,Israel,2001,6.68
ISR,Israel,2001,5.28
ISR,Israel,2001,3.88
ISR,Israel,2001,1.4
ISR,Israel,2001,0.16
ISR,Israel,2001,0.16
ISR,Israel,2002,0.0
ISR,Israel,2002,58.0
ISR,Israel,2002,69.0
ISR,Israel,2002,11.0
ISR,Israel,2002,1.0
ISR,Israel,2002,1.0
ISR,Israel,2002,10.0
ISR,Israel,2002,25.0
ISR,Israel,2002,8.0
ISR,Israel,2002,34.0
ISR,Israel,2002,1.0
ISR,Israel,2002,44.0
ISR,Israel,2002,3.0
ISR,Israel,2002,26.0
ISR,Israel,2002,11.0
ISR,Israel,2002,8.83
ISR,Israel,2002,1.67
ISR,Israel,2002,3.96
ISR,Israel,2002,1.67
ISR,Israel,2002,10.5
ISR,Israel,2002,0.0
ISR,Israel,2002,0.15
ISR,Israel,2002,0.46
ISR,Israel,2002,1.22
ISR,Israel,2002,6.7
ISR,Israel,2002,5.18
ISR,Israel,2002,3.81
ISR,Israel,2002,1.52
ISR,Israel,2002,0.15
ISR,Israel,2002,0.15
ISR,Israel,2003,0.0
ISR,Israel,2003,58.0
ISR,Israel,2003,69.0
ISR,Israel,2003,11.0
ISR,Israel,2003,27.0
ISR,Israel,2003,1.0
ISR,Israel,2003,10.0
ISR,Israel,2003,26.0
ISR,Israel,2003,10.0
ISR,Israel,2003,33.0
ISR,Israel,2003,13.0
ISR,Israel,2003,1.0
ISR,Israel,2003,43.0
ISR,Israel,2003,3.0
ISR,Israel,2003,1.0
ISR,Israel,2003,8.67
ISR,Israel,2003,1.94
ISR,Israel,2003,4.04
ISR,Israel,2003,1.64
ISR,Israel,2003,10.31
ISR,Israel,2003,0.0
ISR,Israel,2003,0.15
ISR,Israel,2003,0.45
ISR,Israel,2003,1.49
ISR,Israel,2003,6.43
ISR,Israel,2003,4.93
ISR,Israel,2003,3.89
ISR,Israel,2003,1.49
ISR,Israel,2003,0.15
ISR,Israel,2003,0.15
ISR,Israel,2004,0.0
ISR,Israel,2004,58.0
ISR,Israel,2004,69.0
ISR,Israel,2004,11.0
ISR,Israel,2004,26.0
ISR,Israel,2004,1.0
ISR,Israel,2004,10.0
ISR,Israel,2004,25.0
ISR,Israel,2004,10.0
ISR,Israel,2004,36.0
ISR,Israel,2004,13.0
ISR,Israel,2004,1.0
ISR,Israel,2004,46.0
ISR,Israel,2004,3.0
ISR,Israel,2004,1.0
ISR,Israel,2004,8.52
ISR,Israel,2004,1.91
ISR,Israel,2004,3.82
ISR,Israel,2004,1.62
ISR,Israel,2004,10.13
ISR,Israel,2004,0.0
ISR,Israel,2004,0.15
ISR,Israel,2004,0.44
ISR,Israel,2004,1.47
ISR,Israel,2004,6.76
ISR,Israel,2004,5.29
ISR,Israel,2004,3.67
ISR,Israel,2004,1.47
ISR,Israel,2004,0.15
ISR,Israel,2004,0.15
ISR,Israel,2005,0.0
ISR,Israel,2005,56.0
ISR,Israel,2005,69.0
ISR,Israel,2005,13.0
ISR,Israel,2005,28.0
ISR,Israel,2005,1.0
ISR,Israel,2005,10.0
ISR,Israel,2005,28.0
ISR,Israel,2005,10.0
ISR,Israel,2005,39.0
ISR,Israel,2005,13.0
ISR,Israel,2005,1.0
ISR,Israel,2005,49.0
ISR,Israel,2005,3.0
ISR,Israel,2005,0.0
ISR,Israel,2005,8.08
ISR,Israel,2005,1.88
ISR,Israel,2005,4.04
ISR,Israel,2005,1.88
ISR,Israel,2005,9.96
ISR,Israel,2005,0.0
ISR,Israel,2005,0.14
ISR,Israel,2005,0.43
ISR,Israel,2005,1.44
ISR,Israel,2005,7.07
ISR,Israel,2005,5.63
ISR,Israel,2005,4.04
ISR,Israel,2005,1.44
ISR,Israel,2005,0.0
ISR,Israel,2005,0.14
ISR,Israel,2006,0.0
ISR,Israel,2006,57.0
ISR,Israel,2006,70.0
ISR,Israel,2006,13.0
ISR,Israel,2006,28.0
ISR,Israel,2006,1.0
ISR,Israel,2006,11.0
ISR,Israel,2006,28.0
ISR,Israel,2006,10.0
ISR,Israel,2006,37.0
ISR,Israel,2006,13.0
ISR,Israel,2006,1.0
ISR,Israel,2006,48.0
ISR,Israel,2006,3.0
ISR,Israel,2006,0.0
ISR,Israel,2006,8.08
ISR,Israel,2006,1.84
ISR,Israel,2006,3.97
ISR,Israel,2006,1.84
ISR,Israel,2006,9.92
ISR,Israel,2006,0.0
ISR,Israel,2006,0.14
ISR,Israel,2006,0.43
ISR,Israel,2006,1.42
ISR,Israel,2006,6.8
ISR,Israel,2006,5.25
ISR,Israel,2006,3.97
ISR,Israel,2006,1.56
ISR,Israel,2006,0.0
ISR,Israel,2006,0.14
ISR,Israel,2007,0.0
ISR,Israel,2007,59.0
ISR,Israel,2007,73.0
ISR,Israel,2007,14.0
ISR,Israel,2007,28.0
ISR,Israel,2007,5.0
ISR,Israel,2007,12.0
ISR,Israel,2007,28.0
ISR,Israel,2007,13.0
ISR,Israel,2007,45.0
ISR,Israel,2007,16.0
ISR,Israel,2007,5.0
ISR,Israel,2007,57.0
ISR,Israel,2007,3.0
ISR,Israel,2007,0.0
ISR,Israel,2007,8.22
ISR,Israel,2007,2.23
ISR,Israel,2007,3.9
ISR,Israel,2007,1.95
ISR,Israel,2007,10.17
ISR,Israel,2007,0.0
ISR,Israel,2007,0.7
ISR,Israel,2007,0.42
ISR,Israel,2007,1.81
ISR,Israel,2007,7.94
ISR,Israel,2007,6.27
ISR,Israel,2007,3.9
ISR,Israel,2007,1.67
ISR,Israel,2007,0.0
ISR,Israel,2007,0.7
ISR,Israel,2008,46.0
ISR,Israel,2008,0.0
ISR,Israel,2008,61.0
ISR,Israel,2008,75.0
ISR,Israel,2008,28.0
ISR,Israel,2008,5.0
ISR,Israel,2008,11.0
ISR,Israel,2008,28.0
ISR,Israel,2008,13.0
ISR,Israel,2008,14.0
ISR,Israel,2008,16.0
ISR,Israel,2008,5.0
ISR,Israel,2008,57.0
ISR,Israel,2008,3.0
ISR,Israel,2008,0.0
ISR,Israel,2008,8.32
ISR,Israel,2008,2.18
ISR,Israel,2008,3.82
ISR,Israel,2008,1.91
ISR,Israel,2008,10.23
ISR,Israel,2008,0.0
ISR,Israel,2008,0.68
ISR,Israel,2008,0.41
ISR,Israel,2008,1.77
ISR,Israel,2008,7.78
ISR,Israel,2008,6.27
ISR,Israel,2008,3.82
ISR,Israel,2008,1.5
ISR,Israel,2008,0.0
ISR,Israel,2008,0.68
ISR,Israel,2009,51.0
ISR,Israel,2009,0.0
ISR,Israel,2009,62.0
ISR,Israel,2009,76.0
ISR,Israel,2009,28.0
ISR,Israel,2009,5.0
ISR,Israel,2009,11.0
ISR,Israel,2009,28.0
ISR,Israel,2009,13.0
ISR,Israel,2009,14.0
ISR,Israel,2009,16.0
ISR,Israel,2009,5.0
ISR,Israel,2009,62.0
ISR,Israel,2009,3.0
ISR,Israel,2009,0.0
ISR,Israel,2009,8.28
ISR,Israel,2009,2.14
ISR,Israel,2009,3.74
ISR,Israel,2009,1.87
ISR,Israel,2009,10.15
ISR,Israel,2009,0.0
ISR,Israel,2009,0.67
ISR,Israel,2009,0.4
ISR,Israel,2009,1.74
ISR,Israel,2009,8.28
ISR,Israel,2009,6.81
ISR,Israel,2009,3.74
ISR,Israel,2009,1.47
ISR,Israel,2009,0.0
ISR,Israel,2009,0.67
ISR,Israel,2010,53.0
ISR,Israel,2010,0.0
ISR,Israel,2010,65.0
ISR,Israel,2010,76.0
ISR,Israel,2010,30.0
ISR,Israel,2010,6.0
ISR,Israel,2010,11.0
ISR,Israel,2010,30.0
ISR,Israel,2010,14.0
ISR,Israel,2010,11.0
ISR,Israel,2010,17.0
ISR,Israel,2010,6.0
ISR,Israel,2010,64.0
ISR,Israel,2010,3.0
ISR,Israel,2010,0.0
ISR,Israel,2010,8.53
ISR,Israel,2010,2.23
ISR,Israel,2010,3.93
ISR,Israel,2010,1.44
ISR,Israel,2010,9.97
ISR,Israel,2010,0.0
ISR,Israel,2010,0.79
ISR,Israel,2010,0.39
ISR,Israel,2010,1.84
ISR,Israel,2010,8.39
ISR,Israel,2010,6.95
ISR,Israel,2010,3.93
ISR,Israel,2010,1.44
ISR,Israel,2010,0.0
ISR,Israel,2010,0.79
ISR,Israel,2011,56.0
ISR,Israel,2011,0.0
ISR,Israel,2011,65.0
ISR,Israel,2011,76.0
ISR,Israel,2011,30.0
ISR,Israel,2011,6.0
ISR,Israel,2011,11.0
ISR,Israel,2011,30.0
ISR,Israel,2011,17.0
ISR,Israel,2011,11.0
ISR,Israel,2011,21.0
ISR,Israel,2011,6.0
ISR,Israel,2011,67.0
ISR,Israel,2011,4.0
ISR,Israel,2011,0.0
ISR,Israel,2011,8.37
ISR,Israel,2011,2.7
ISR,Israel,2011,1.42
ISR,Israel,2011,9.79
ISR,Israel,2011,0.0
ISR,Israel,2011,0.77
ISR,Israel,2011,0.77
ISR,Israel,2011,0.52
ISR,Israel,2011,3.86
ISR,Israel,2011,2.19
ISR,Israel,2011,8.63
ISR,Israel,2011,7.21
ISR,Israel,2011,3.86
ISR,Israel,2011,1.42
ISR,Israel,2011,0.0
ISR,Israel,2012,59.0
ISR,Israel,2012,0.0
ISR,Israel,2012,64.0
ISR,Israel,2012,75.0
ISR,Israel,2012,31.0
ISR,Israel,2012,6.0
ISR,Israel,2012,11.0
ISR,Israel,2012,31.0
ISR,Israel,2012,21.0
ISR,Israel,2012,11.0
ISR,Israel,2012,26.0
ISR,Israel,2012,6.0
ISR,Israel,2012,70.0
ISR,Israel,2012,5.0
ISR,Israel,2012,0.0
ISR,Israel,2012,8.09
ISR,Israel,2012,3.29
ISR,Israel,2012,1.39
ISR,Israel,2012,9.48
ISR,Israel,2012,0.0
ISR,Israel,2012,0.76
ISR,Israel,2012,0.76
ISR,Israel,2012,0.63
ISR,Israel,2012,3.92
ISR,Israel,2012,2.65
ISR,Israel,2012,8.85
ISR,Israel,2012,7.46
ISR,Israel,2012,3.92
ISR,Israel,2012,1.39
ISR,Israel,2012,0.0
ISR,Israel,2013,62.0
ISR,Israel,2013,0.0
ISR,Israel,2013,64.0
ISR,Israel,2013,77.0
ISR,Israel,2013,23.0
ISR,Israel,2013,32.0
ISR,Israel,2013,9.0
ISR,Israel,2013,10.0
ISR,Israel,2013,32.0
ISR,Israel,2013,21.0
ISR,Israel,2013,13.0
ISR,Israel,2013,26.0
ISR,Israel,2013,9.0
ISR,Israel,2013,72.0
ISR,Israel,2013,47.0
ISR,Israel,2013,24.0
ISR,Israel,2013,5.0
ISR,Israel,2013,0.0
ISR,Israel,2013,7.94
ISR,Israel,2013,3.23
ISR,Israel,2013,1.61
ISR,Israel,2013,9.55
ISR,Israel,2013,0.0
ISR,Israel,2013,1.12
ISR,Israel,2013,1.12
ISR,Israel,2013,0.62
ISR,Israel,2013,3.97
ISR,Israel,2013,2.61
ISR,Israel,2013,5.83
ISR,Israel,2013,8.93
ISR,Israel,2013,7.69
ISR,Israel,2013,3.97
ISR,Israel,2013,1.24
ISR,Israel,2013,2.85
ISR,Israel,2013,0.0
ISR,Israel,2013,2.98
ISR,Israel,2014,65.0
ISR,Israel,2014,0.0
ISR,Israel,2014,67.0
ISR,Israel,2014,80.0
ISR,Israel,2014,27.0
ISR,Israel,2014,32.0
ISR,Israel,2014,9.0
ISR,Israel,2014,12.0
ISR,Israel,2014,32.0
ISR,Israel,2014,25.0
ISR,Israel,2014,13.0
ISR,Israel,2014,32.0
ISR,Israel,2014,9.0
ISR,Israel,2014,77.0
ISR,Israel,2014,57.0
ISR,Israel,2014,30.0
ISR,Israel,2014,7.0
ISR,Israel,2014,0.0
ISR,Israel,2014,1.1
ISR,Israel,2014,8.15
ISR,Israel,2014,3.89
ISR,Israel,2014,1.58
ISR,Israel,2014,9.74
ISR,Israel,2014,0.0
ISR,Israel,2014,1.1
ISR,Israel,2014,0.85
ISR,Israel,2014,3.89
ISR,Israel,2014,3.04
ISR,Israel,2014,6.94
ISR,Israel,2014,9.37
ISR,Israel,2014,7.91
ISR,Israel,2014,3.89
ISR,Israel,2014,1.46
ISR,Israel,2014,3.29
ISR,Israel,2014,0.0
ISR,Israel,2014,3.65
ISR,Israel,2015,68.0
ISR,Israel,2015,0.0
ISR,Israel,2015,70.0
ISR,Israel,2015,32.0
ISR,Israel,2015,83.0
ISR,Israel,2015,33.0
ISR,Israel,2015,11.0
ISR,Israel,2015,33.0
ISR,Israel,2015,28.0
ISR,Israel,2015,13.0
ISR,Israel,2015,35.0
ISR,Israel,2015,9.0
ISR,Israel,2015,9.0
ISR,Israel,2015,79.0
ISR,Israel,2015,68.0
ISR,Israel,2015,36.0
ISR,Israel,2015,7.0
ISR,Israel,2015,0.0
ISR,Israel,2015,1.07
ISR,Israel,2015,8.35
ISR,Israel,2015,4.18
ISR,Israel,2015,1.55
ISR,Israel,2015,9.9
ISR,Israel,2015,0.0
ISR,Israel,2015,1.07
ISR,Israel,2015,0.84
ISR,Israel,2015,3.94
ISR,Israel,2015,3.34
ISR,Israel,2015,8.11
ISR,Israel,2015,9.43
ISR,Israel,2015,8.11
ISR,Israel,2015,3.94
ISR,Israel,2015,1.31
ISR,Israel,2015,3.82
ISR,Israel,2015,0.0
ISR,Israel,2015,4.3
ISR,Israel,2016,70.0
ISR,Israel,2016,0.0
ISR,Israel,2016,72.0
ISR,Israel,2016,34.0
ISR,Israel,2016,85.0
ISR,Israel,2016,33.0
